ID,Type,URL,Label
doitt_elevation_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_ferry_locations_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_ferry_locations_2009.zip,
doitt_ferry_locations_2009,url,https://geodata.library.columbia.edu/catalog/doitt-ferry-locations-2009,
doitt_ferry_locations_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_ferry_locations_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_green_market_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_green_market_2009.zip,
doitt_green_market_2009,url,https://geodata.library.columbia.edu/catalog/doitt-green-market-2009,
doitt_green_market_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_green_market_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_historicalbuildings_todate,download,https://www.columbia.edu/acis/eds/gis/images/doitt_historicalbuildings_todate.zip,
doitt_historicalbuildings_todate,url,https://geodata.library.columbia.edu/catalog/doitt-historicalbuildings-todate,
doitt_historicalbuildings_todate,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_historicalbuildings_todate,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_hydro_2006,download,https://www.columbia.edu/acis/eds/gis/images/doitt_hydro_2006.zip,
doitt_hydro_2006,url,https://geodata.library.columbia.edu/catalog/doitt-hydro-2006,
doitt_hydro_2006,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_hydro_2006,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_hydro_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_hydro_2012.zip,
doitt_hydro_2012,url,https://geodata.library.columbia.edu/catalog/doitt-hydro-2012,
doitt_hydro_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_hydro_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_hydro_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_hydro_2022.zip,
doitt_hydro_2022,url,https://geodata.library.columbia.edu/catalog/doitt-hydro-2022,
doitt_hydro_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_hydro_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_hydrostructures_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_hydrostructures_2022.zip,
doitt_hydrostructures_2022,url,https://geodata.library.columbia.edu/catalog/doitt-hydrostructures-2022,
doitt_hydrostructures_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_hydrostructures_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_library_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_library_2009.zip,
doitt_library_2009,url,https://geodata.library.columbia.edu/catalog/doitt-library-2009,
doitt_library_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_library_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_linknyc_2025,download,https://www.columbia.edu/acis/eds/gis/images/doitt_linknyc_2025.zip,
doitt_linknyc_2025,url,https://geodata.library.columbia.edu/catalog/doitt-linknyc-2025,
doitt_linknyc_2025,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_linknyc_2025,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_medians_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_medians_2022.zip,
doitt_medians_2022,url,https://geodata.library.columbia.edu/catalog/doitt-medians-2022,
doitt_medians_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_medians_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_miscstructures_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_miscstructures_2022.zip,
doitt_miscstructures_2022,url,https://geodata.library.columbia.edu/catalog/doitt-miscstructures-2022,
doitt_miscstructures_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_miscstructures_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_2005_buildings,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_2005_buildings.zip,
doitt_nyc_2005_buildings,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-2005-buildings,
doitt_nyc_2005_buildings,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_2005_buildings,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2010,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2010.zip,
doitt_nyc_311_calls_2010,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2010,
doitt_nyc_311_calls_2010,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2010,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2011,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2011.zip,
doitt_nyc_311_calls_2011,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2011,
doitt_nyc_311_calls_2011,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2011,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2012.zip,
doitt_nyc_311_calls_2012,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2012,
doitt_nyc_311_calls_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2013,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2013.zip,
doitt_nyc_311_calls_2013,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2013,
doitt_nyc_311_calls_2013,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2013,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2014,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2014.zip,
doitt_nyc_311_calls_2014,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2014,
doitt_nyc_311_calls_2014,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2014,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2015,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2015.zip,
doitt_nyc_311_calls_2015,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2015,
doitt_nyc_311_calls_2015,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2015,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2016,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2016.zip,
doitt_nyc_311_calls_2016,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2016,
doitt_nyc_311_calls_2016,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2016,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2017,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2017.zip,
doitt_nyc_311_calls_2017,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2017,
doitt_nyc_311_calls_2017,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2017,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2018,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2018.zip,
doitt_nyc_311_calls_2018,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2018,
doitt_nyc_311_calls_2018,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2018,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2019,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2019.zip,
doitt_nyc_311_calls_2019,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2019,
doitt_nyc_311_calls_2019,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2019,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2020,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2020.zip,
doitt_nyc_311_calls_2020,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2020,
doitt_nyc_311_calls_2020,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2020,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2021,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2021.zip,
doitt_nyc_311_calls_2021,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2021,
doitt_nyc_311_calls_2021,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2021,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2022.zip,
doitt_nyc_311_calls_2022,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2022,
doitt_nyc_311_calls_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2023,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2023.zip,
doitt_nyc_311_calls_2023,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2023,
doitt_nyc_311_calls_2023,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2023,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2024,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2024.zip,
doitt_nyc_311_calls_2024,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2024,
doitt_nyc_311_calls_2024,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2024,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_nyc_311_calls_2025,download,https://www.columbia.edu/acis/eds/gis/images/doitt_nyc_311_calls_2025.zip,
doitt_nyc_311_calls_2025,url,https://geodata.library.columbia.edu/catalog/doitt-nyc-311-calls-2025,
doitt_nyc_311_calls_2025,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_nyc_311_calls_2025,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_open_space_2006,download,https://www.columbia.edu/acis/eds/gis/images/doitt_open_space_2006.zip,
doitt_open_space_2006,url,https://geodata.library.columbia.edu/catalog/doitt-open-space-2006,
doitt_open_space_2006,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_open_space_2006,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_open_space_no_parks_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_open_space_no_parks_2012.zip,
doitt_open_space_no_parks_2012,url,https://geodata.library.columbia.edu/catalog/doitt-open-space-no-parks-2012,
doitt_open_space_no_parks_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_open_space_no_parks_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_open_space_no_parks_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_open_space_no_parks_2022.zip,
doitt_open_space_no_parks_2022,url,https://geodata.library.columbia.edu/catalog/doitt-open-space-no-parks-2022,
doitt_open_space_no_parks_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_open_space_no_parks_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_open_space_parks_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_open_space_parks_2012.zip,
doitt_open_space_parks_2012,url,https://geodata.library.columbia.edu/catalog/doitt-open-space-parks-2012,
doitt_open_space_parks_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_open_space_parks_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_open_space_parks_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_open_space_parks_2022.zip,
doitt_open_space_parks_2022,url,https://geodata.library.columbia.edu/catalog/doitt-open-space-parks-2022,
doitt_open_space_parks_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_open_space_parks_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_parkinglots_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_parkinglots_2022.zip,
doitt_parkinglots_2022,url,https://geodata.library.columbia.edu/catalog/doitt-parkinglots-2022,
doitt_parkinglots_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_parkinglots_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_path_station_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_path_station_2009.zip,
doitt_path_station_2009,url,https://geodata.library.columbia.edu/catalog/doitt-path-station-2009,
doitt_path_station_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_path_station_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_path_train_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_path_train_2009.zip,
doitt_path_train_2009,url,https://geodata.library.columbia.edu/catalog/doitt-path-train-2009,
doitt_path_train_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_path_train_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_pavement_edge_2006,download,https://www.columbia.edu/acis/eds/gis/images/doitt_pavement_edge_2006.zip,
doitt_pavement_edge_2006,url,https://geodata.library.columbia.edu/catalog/doitt-pavement-edge-2006,
doitt_pavement_edge_2006,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_pavement_edge_2006,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_pavement_edge_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_pavement_edge_2012.zip,
doitt_pavement_edge_2012,url,https://geodata.library.columbia.edu/catalog/doitt-pavement-edge-2012,
doitt_pavement_edge_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_pavement_edge_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_pavement_edge_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_pavement_edge_2022.zip,
doitt_pavement_edge_2022,url,https://geodata.library.columbia.edu/catalog/doitt-pavement-edge-2022,
doitt_pavement_edge_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_pavement_edge_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_pavement_edgecarto_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_pavement_edgecarto_2022.zip,
doitt_pavement_edgecarto_2022,url,https://geodata.library.columbia.edu/catalog/doitt-pavement-edgecarto-2022,
doitt_pavement_edgecarto_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_pavement_edgecarto_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_plazas_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_plazas_2022.zip,
doitt_plazas_2022,url,https://geodata.library.columbia.edu/catalog/doitt-plazas-2022,
doitt_plazas_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_plazas_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_pois_2016,download,https://www.columbia.edu/acis/eds/gis/images/doitt_pois_2016.zip,
doitt_pois_2016,url,https://geodata.library.columbia.edu/catalog/doitt-pois-2016,
doitt_pois_2016,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_pois_2016,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_post_office_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_post_office_2009.zip,
doitt_post_office_2009,url,https://geodata.library.columbia.edu/catalog/doitt-post-office-2009,
doitt_post_office_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_post_office_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_railroads_2006,download,https://www.columbia.edu/acis/eds/gis/images/doitt_railroads_2006.zip,
doitt_railroads_2006,url,https://geodata.library.columbia.edu/catalog/doitt-railroads-2006,
doitt_railroads_2006,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_railroads_2006,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_railroads_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_railroads_2012.zip,
doitt_railroads_2012,url,https://geodata.library.columbia.edu/catalog/doitt-railroads-2012,
doitt_railroads_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_railroads_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_railroads_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_railroads_2022.zip,
doitt_railroads_2022,url,https://geodata.library.columbia.edu/catalog/doitt-railroads-2022,
doitt_railroads_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_railroads_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_railstructures_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_railstructures_2022.zip,
doitt_railstructures_2022,url,https://geodata.library.columbia.edu/catalog/doitt-railstructures-2022,
doitt_railstructures_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_railstructures_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_retainingwalls_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_retainingwalls_2022.zip,
doitt_retainingwalls_2022,url,https://geodata.library.columbia.edu/catalog/doitt-retainingwalls-2022,
doitt_retainingwalls_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_retainingwalls_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_roadbed_2006,download,https://www.columbia.edu/acis/eds/gis/images/doitt_roadbed_2006.zip,
doitt_roadbed_2006,url,https://geodata.library.columbia.edu/catalog/doitt-roadbed-2006,
doitt_roadbed_2006,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_roadbed_2006,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_roadbed_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_roadbed_2012.zip,
doitt_roadbed_2012,url,https://geodata.library.columbia.edu/catalog/doitt-roadbed-2012,
doitt_roadbed_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_roadbed_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_roadbed_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_roadbed_2022.zip,
doitt_roadbed_2022,url,https://geodata.library.columbia.edu/catalog/doitt-roadbed-2022,
doitt_roadbed_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_roadbed_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_senior_center_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_senior_center_2009.zip,
doitt_senior_center_2009,url,https://geodata.library.columbia.edu/catalog/doitt-senior-center-2009,
doitt_senior_center_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_senior_center_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_shoreline_2006,download,https://www.columbia.edu/acis/eds/gis/images/doitt_shoreline_2006.zip,
doitt_shoreline_2006,url,https://geodata.library.columbia.edu/catalog/doitt-shoreline-2006,
doitt_shoreline_2006,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_shoreline_2006,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_shoreline_2012,download,https://www.columbia.edu/acis/eds/gis/images/doitt_shoreline_2012.zip,
doitt_shoreline_2012,url,https://geodata.library.columbia.edu/catalog/doitt-shoreline-2012,
doitt_shoreline_2012,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_shoreline_2012,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_shoreline_2017,download,https://www.columbia.edu/acis/eds/gis/images/doitt_shoreline_2017.zip,
doitt_shoreline_2017,url,https://geodata.library.columbia.edu/catalog/doitt-shoreline-2017,
doitt_shoreline_2017,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_shoreline_2017,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_shoreline_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_shoreline_2022.zip,
doitt_shoreline_2022,url,https://geodata.library.columbia.edu/catalog/doitt-shoreline-2022,
doitt_shoreline_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_shoreline_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_sidewalklines_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_sidewalklines_2022.zip,
doitt_sidewalklines_2022,url,https://geodata.library.columbia.edu/catalog/doitt-sidewalklines-2022,
doitt_sidewalklines_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_sidewalklines_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_sidewalkpolys_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_sidewalkpolys_2022.zip,
doitt_sidewalkpolys_2022,url,https://geodata.library.columbia.edu/catalog/doitt-sidewalkpolys-2022,
doitt_sidewalkpolys_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_sidewalkpolys_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_street_centerline_2006,download,https://www.columbia.edu/acis/eds/gis/images/doitt_street_centerline_2006.zip,
doitt_street_centerline_2006,url,https://geodata.library.columbia.edu/catalog/doitt-street-centerline-2006,
doitt_street_centerline_2006,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_street_centerline_2006,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_street_centerline_2023,download,https://www.columbia.edu/acis/eds/gis/images/doitt_street_centerline_2023.zip,
doitt_street_centerline_2023,url,https://geodata.library.columbia.edu/catalog/doitt-street-centerline-2023,
doitt_street_centerline_2023,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_street_centerline_2023,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_street_centerline_2026,download,https://www.columbia.edu/acis/eds/gis/images/doitt_street_centerline_2026.zip,
doitt_street_centerline_2026,url,https://geodata.library.columbia.edu/catalog/doitt-street-centerline-2026,
doitt_street_centerline_2026,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_street_centerline_2026,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_subway_lines_2017,download,https://www.columbia.edu/acis/eds/gis/images/doitt_subway_lines_2017.zip,
doitt_subway_lines_2017,url,https://geodata.library.columbia.edu/catalog/doitt-subway-lines-2017,
doitt_subway_lines_2017,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_subway_lines_2017,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_subway_stations_2017,download,https://www.columbia.edu/acis/eds/gis/images/doitt_subway_stations_2017.zip,
doitt_subway_stations_2017,url,https://geodata.library.columbia.edu/catalog/doitt-subway-stations-2017,
doitt_subway_stations_2017,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_subway_stations_2017,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_swimmingpools_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_swimmingpools_2022.zip,
doitt_swimmingpools_2022,url,https://geodata.library.columbia.edu/catalog/doitt-swimmingpools-2022,
doitt_swimmingpools_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_swimmingpools_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_telecompole_2026,download,https://www.columbia.edu/acis/eds/gis/images/doitt_telecompole_2026.zip,
doitt_telecompole_2026,url,https://geodata.library.columbia.edu/catalog/doitt-telecompole-2026,
doitt_telecompole_2026,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_telecompole_2026,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_transportstructure_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_transportstructure_2022.zip,
doitt_transportstructure_2022,url,https://geodata.library.columbia.edu/catalog/doitt-transportstructure-2022,
doitt_transportstructure_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_transportstructure_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_underconstruction_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_underconstruction_2022.zip,
doitt_underconstruction_2022,url,https://geodata.library.columbia.edu/catalog/doitt-underconstruction-2022,
doitt_underconstruction_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_underconstruction_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_universal_pre_k_2009,download,https://www.columbia.edu/acis/eds/gis/images/doitt_universal_pre_k_2009.zip,
doitt_universal_pre_k_2009,url,https://geodata.library.columbia.edu/catalog/doitt-universal-pre-k-2009,
doitt_universal_pre_k_2009,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_universal_pre_k_2009,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_watertanks_2022,download,https://www.columbia.edu/acis/eds/gis/images/doitt_watertanks_2022.zip,
doitt_watertanks_2022,url,https://geodata.library.columbia.edu/catalog/doitt-watertanks-2022,
doitt_watertanks_2022,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_watertanks_2022,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_wifi_hotspot_2017,download,https://www.columbia.edu/acis/eds/gis/images/doitt_wifi_hotspot_2017.zip,
doitt_wifi_hotspot_2017,url,https://geodata.library.columbia.edu/catalog/doitt-wifi-hotspot-2017,
doitt_wifi_hotspot_2017,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_wifi_hotspot_2017,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
doitt_wifi_hotspot_sept_2010,download,https://www.columbia.edu/acis/eds/gis/images/doitt_wifi_hotspot_sept_2010.zip,
doitt_wifi_hotspot_sept_2010,url,https://geodata.library.columbia.edu/catalog/doitt-wifi-hotspot-sept-2010,
doitt_wifi_hotspot_sept_2010,wfs,https://geoserver.cul.columbia.edu/geoserver/sde/ows,
doitt_wifi_hotspot_sept_2010,wms,https://geoserver.cul.columbia.edu/geoserver/wms/sde,
